split,class,original_path,filename
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\t-pompholyx-10.jpg,t-pompholyx-10.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\aug_000646_t-stasis-dermatitis-153.jpg,aug_000646_t-stasis-dermatitis-153.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\aug_000931_v-neurotic-excoriations-44.jpg,aug_000931_v-neurotic-excoriations-44.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\aug_001844_t-eczema-hand-111.jpg,aug_001844_t-eczema-hand-111.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\aug_003086_t-stasis-dermatitis-126.jpg,aug_003086_t-stasis-dermatitis-126.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\aug_000898_t-eczema-nummular-153.jpg,aug_000898_t-eczema-nummular-153.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\aug_001364_1_13.jpg,aug_001364_1_13.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\aug_002145_v-lichen-simplex-chronicus-91.jpg,aug_002145_v-lichen-simplex-chronicus-91.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\v-phlebitis-superficial-4.jpg,v-phlebitis-superficial-4.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\aug_000885_v-chapped-fissured-feet-33.jpg,aug_000885_v-chapped-fissured-feet-33.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\t-eczema-anal-2.jpg,t-eczema-anal-2.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\aug_001967_t-chapped-fissured-feet-25.jpg,aug_001967_t-chapped-fissured-feet-25.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\aug_002915_t-phlebitis-superficial-3.jpg,aug_002915_t-phlebitis-superficial-3.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\aug_002511_t-chapped-fissured-feet-34.jpg,aug_002511_t-chapped-fissured-feet-34.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\aug_000764_t-stasis-dermatitis-86.jpg,aug_000764_t-stasis-dermatitis-86.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\v-eczema-nummular-129.jpg,v-eczema-nummular-129.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\aug_000727_0_31.jpg,aug_000727_0_31.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\aug_000053_t-eczema-chronic-47.jpg,aug_000053_t-eczema-chronic-47.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\t-keratolysis-exfoliativa-41.jpg,t-keratolysis-exfoliativa-41.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\aug_001278_0_16.jpg,aug_001278_0_16.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\aug_001746_t-lichen-simplex-chronicus-143.jpg,aug_001746_t-lichen-simplex-chronicus-143.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\aug_002337_t-eczema-impetiginized-3.jpg,aug_002337_t-eczema-impetiginized-3.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\aug_001839_v-keratolysis-exfoliativa-44.jpg,aug_001839_v-keratolysis-exfoliativa-44.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\aug_002817_t-eczema-hand-15.jpg,aug_002817_t-eczema-hand-15.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\aug_001273_t-eczema-hand-120.jpg,aug_001273_t-eczema-hand-120.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\aug_000266_t-eczema-foot-94.jpg,aug_000266_t-eczema-foot-94.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\aug_000952_t-stasis-dermatitis-14.jpg,aug_000952_t-stasis-dermatitis-14.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\aug_001208_t-id-reaction-3.jpg,aug_001208_t-id-reaction-3.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\aug_002135_t-stasis-dermatitis-154.jpg,aug_002135_t-stasis-dermatitis-154.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\aug_001374_v-Dyshidrosis-8.jpg,aug_001374_v-Dyshidrosis-8.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\aug_003420_t-stasis-dermatitis-130.jpg,aug_003420_t-stasis-dermatitis-130.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\aug_002298_t-eczema-nummular-83.jpg,aug_002298_t-eczema-nummular-83.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\aug_001405_t-eczema-foot-93.jpg,aug_001405_t-eczema-foot-93.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\aug_002614_t-stasis-dermatitis-25.jpg,aug_002614_t-stasis-dermatitis-25.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\aug_001966_t-prurigo-nodularis-20.jpg,aug_001966_t-prurigo-nodularis-20.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\aug_003174_t-lichen-simplex-chronicus-162.jpg,aug_003174_t-lichen-simplex-chronicus-162.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\aug_001034_t-eczema-hand-188.jpg,aug_001034_t-eczema-hand-188.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\aug_000573_t-chapped-fissured-feet-21.jpg,aug_000573_t-chapped-fissured-feet-21.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\aug_000129_t-Dyshidrosis-45.jpg,aug_000129_t-Dyshidrosis-45.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\t-Dyshidrosis-9.jpg,t-Dyshidrosis-9.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\aug_000305_0_17.jpg,aug_000305_0_17.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\aug_002390_t-prurigo-nodularis-42.jpg,aug_002390_t-prurigo-nodularis-42.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\t-eczema-nummular-106.jpg,t-eczema-nummular-106.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\aug_000545_t-eczema-trunk-generalized-10.jpg,aug_000545_t-eczema-trunk-generalized-10.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\aug_002670_v-eczema-foot-99.jpg,aug_002670_v-eczema-foot-99.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\aug_002768_t-Dyshidrosis-17.jpg,aug_002768_t-Dyshidrosis-17.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\aug_000584_t-eczema-asteatotic-45.jpg,aug_000584_t-eczema-asteatotic-45.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\t-neurotic-excoriations-4.jpg,t-neurotic-excoriations-4.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\aug_002971_v-eczema-hand-89.jpg,aug_002971_v-eczema-hand-89.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\aug_000950_t-stasis-dermatitis-87.jpg,aug_000950_t-stasis-dermatitis-87.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\t-eczema-fingertips-103.jpg,t-eczema-fingertips-103.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\aug_003132_v-eczema-subacute-85.jpg,aug_003132_v-eczema-subacute-85.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\aug_000565_t-lichen-simplex-chronicus-150.jpg,aug_000565_t-lichen-simplex-chronicus-150.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\aug_001534_t-eczema-asteatotic-2.jpg,aug_001534_t-eczema-asteatotic-2.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\t-desquamation-2.jpg,t-desquamation-2.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\t-eczema-nummular-192.jpg,t-eczema-nummular-192.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\t-eczema-lids-8.jpg,t-eczema-lids-8.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\aug_000362_t-eczema-subacute-79.jpg,aug_000362_t-eczema-subacute-79.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\t-eczema-subacute-60.jpg,t-eczema-subacute-60.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\aug_003161_v-neurotic-excoriations-28.jpg,aug_003161_v-neurotic-excoriations-28.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\aug_001556_t-eczema-chronic-27.jpg,aug_001556_t-eczema-chronic-27.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\t-eczema-fingertips-76.jpg,t-eczema-fingertips-76.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\t-id-reaction-11.jpg,t-id-reaction-11.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\aug_001427_t-lichen-simplex-chronicus-126.jpg,aug_001427_t-lichen-simplex-chronicus-126.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\t-eczema-nummular-178.jpg,t-eczema-nummular-178.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\aug_001927_0_31.jpg,aug_001927_0_31.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\t-eczema-acute-3.jpg,t-eczema-acute-3.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\aug_000235_v-stasis-dermatitis-92.jpg,aug_000235_v-stasis-dermatitis-92.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\v-eczema-fingertips-10.jpg,v-eczema-fingertips-10.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\t-eczema-foot-85.jpg,t-eczema-foot-85.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\aug_000274_v-eczema-fingertips-91.jpg,aug_000274_v-eczema-fingertips-91.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\t-eczema-foot-82.jpg,t-eczema-foot-82.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\aug_000036_t-eczema-subacute-10.jpg,aug_000036_t-eczema-subacute-10.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\t-keratolysis-exfoliativa-52.jpg,t-keratolysis-exfoliativa-52.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\aug_000890_t-stasis-dermatitis-19.jpg,aug_000890_t-stasis-dermatitis-19.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\aug_000075_1_24.jpg,aug_000075_1_24.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\aug_003042_v-lichen-simplex-chronicus-145.jpg,aug_003042_v-lichen-simplex-chronicus-145.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\0_0.jpg,0_0.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\aug_002807_t-eczema-foot-83.jpg,aug_002807_t-eczema-foot-83.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\aug_002793_t-neurotic-excoriations-54.jpg,aug_002793_t-neurotic-excoriations-54.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\v-eczema-areola-18.jpg,v-eczema-areola-18.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\t-eczema-fingertips-137.jpg,t-eczema-fingertips-137.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\aug_002581_t-keratolysis-exfoliativa-46.jpg,aug_002581_t-keratolysis-exfoliativa-46.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\aug_003261_t-eczema-acute-1.jpg,aug_003261_t-eczema-acute-1.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\aug_001102_t-factitial-dermatitis-8.jpg,aug_001102_t-factitial-dermatitis-8.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\t-eczema-fingertips-14.jpg,t-eczema-fingertips-14.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\aug_002890_t-lichen-simplex-chronicus-152.jpg,aug_002890_t-lichen-simplex-chronicus-152.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\t-lichen-simplex-chronicus-116.jpg,t-lichen-simplex-chronicus-116.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\aug_001916_t-eczema-hand-151.jpg,aug_001916_t-eczema-hand-151.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\aug_000790_t-eczema-nummular-139.jpg,aug_000790_t-eczema-nummular-139.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\aug_000466_t-keratolysis-exfoliativa-2.jpg,aug_000466_t-keratolysis-exfoliativa-2.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\aug_003041_t-eczema-nummular-178.jpg,aug_003041_t-eczema-nummular-178.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\v-neurotic-excoriations-28.jpg,v-neurotic-excoriations-28.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\0_29.jpg,0_29.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\aug_001372_t-chapped-fissured-feet-20.jpg,aug_001372_t-chapped-fissured-feet-20.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\aug_000019_t-eczema-foot-54.jpg,aug_000019_t-eczema-foot-54.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\aug_000169_v-keratolysis-exfoliativa-36.jpg,aug_000169_v-keratolysis-exfoliativa-36.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\aug_001407_t-neurotic-excoriations-18.jpg,aug_001407_t-neurotic-excoriations-18.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\4_11.jpg,4_11.jpg
train,1. Eczema 1677,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\1. Eczema 1677\aug_002909_v-03DermatitisLids1.jpg,aug_002909_v-03DermatitisLids1.jpg
